,Status
132753,0
93595,1
72755,0
27138,0
23300,0
137770,0
143167,1
6512,1
11144,0
131554,0
8628,1
21629,0
127655,1
14342,1
19502,1
90737,0
6019,0
29742,1
124705,1
47224,0
139625,0
63444,1
95748,0
40185,0
144188,0
51805,1
32174,1
123624,1
25698,0
104775,0
92418,1
1737,0
134953,0
13488,0
50043,0
61732,0
2242,0
102619,0
87979,0
12274,1
126758,0
133770,0
147635,0
116280,0
36636,0
80443,0
130292,1
68788,0
136932,0
98614,0
38745,0
4752,0
144395,0
117846,0
72277,1
96586,1
40453,1
101239,0
123066,0
89166,1
118682,0
67615,1
54069,0
4311,0
27197,0
68544,1
127306,1
21313,0
102026,0
124658,1
31367,0
55802,0
130176,0
122890,0
58821,0
26244,0
132247,0
140674,1
22663,0
32613,0
59547,0
37239,0
11862,0
92030,0
66408,1
14126,1
129268,0
15326,0
27418,0
29847,0
100661,0
71688,1
55335,0
1474,1
43954,0
141834,1
32169,1
8102,0
26420,0
9326,1
129827,0
91493,1
79040,1
15349,0
45840,0
104969,0
144870,0
37189,0
29429,0
49813,0
48402,0
32022,1
15074,1
96746,0
145005,0
104140,0
118686,0
104894,1
77911,1
44969,0
17668,0
80447,0
27190,0
56120,0
134409,0
49030,1
97934,1
141377,1
103561,0
92721,0
88961,0
28949,1
77958,0
17934,0
21825,1
47279,0
30306,1
50751,0
6978,0
141948,0
44447,1
56014,1
87272,1
23151,1
85642,0
101955,1
127557,0
142795,1
30703,0
129501,0
43375,0
136714,0
77265,0
129535,0
142729,0
71492,0
128299,0
43469,1
136638,1
21878,0
34171,0
26781,0
28309,0
752,0
70059,0
71825,1
22530,0
90408,0
126424,0
43774,0
16087,0
40935,1
87491,1
104436,0
4032,1
135595,0
142435,0
23016,0
98079,1
41071,0
122027,1
104796,0
7925,0
103630,0
31578,0
25963,0
12462,0
121142,0
6431,0
54145,0
127852,0
4711,0
55141,0
131819,0
116147,0
127486,1
130550,1
26467,0
10192,0
10329,0
135342,0
19726,0
18056,0
4614,0
81036,0
145388,0
96267,0
29494,0
82716,0
30953,0
98415,1
71557,0
56652,0
128027,0
119548,0
52897,0
52939,0
3212,1
126150,0
145073,1
132408,0
143543,1
122840,0
76210,0
23940,0
3492,0
6012,0
27217,0
47362,1
142766,0
115072,0
44813,0
112796,0
107449,0
141516,0
105746,1
122564,0
135160,0
94273,1
96371,1
116570,0
12071,0
92373,0
131960,1
143831,0
69644,0
7219,1
136882,0
31632,0
43916,1
104512,0
50306,1
146851,1
31971,0
105213,0
130909,1
110867,0
120341,0
143668,0
104431,0
85322,0
94822,0
67538,0
79088,0
95850,1
61560,0
115481,0
19584,0
88301,0
108086,1
6299,0
59223,0
73358,0
75727,0
53943,0
107303,0
27937,0
131917,0
23702,0
101492,1
16581,0
32233,1
28146,0
113229,1
134451,0
83273,1
112396,0
54227,0
45611,0
5549,0
38172,1
26186,0
42602,0
142423,0
94224,1
48903,0
112603,0
30834,0
96827,0
127320,1
40890,0
75178,1
73253,0
119042,0
142652,0
119914,1
92545,0
137138,0
96823,0
144387,0
34561,0
120759,0
17600,0
128717,0
16792,1
104931,0
38824,0
54783,1
128865,0
31225,1
104872,1
101015,0
16473,0
119650,1
14392,0
91921,1
75907,1
92772,1
132626,0
128623,0
87224,1
90416,0
16695,0
98093,0
112481,0
56424,0
14448,0
84140,0
116937,0
64792,0
94990,0
110504,1
86362,0
33618,1
63154,0
53593,1
65560,0
23877,0
84795,0
36220,0
12255,0
13100,0
107884,0
107441,1
8078,1
46591,0
31759,0
52167,0
122309,0
132604,0
144397,0
62325,0
13653,0
39185,0
14323,0
148506,1
74605,0
132401,0
8147,0
65009,0
36890,0
49922,0
58587,1
101084,0
47217,0
59312,0
32900,0
39086,0
83834,0
30389,0
66067,0
65248,0
45228,0
75171,0
106808,0
53921,0
113971,0
72753,1
108465,0
15891,0
134935,0
113665,0
86471,1
49113,0
103748,0
126712,0
84282,0
103987,0
75667,0
24974,0
28688,0
59995,0
130407,0
78425,1
46528,0
31092,1
91242,0
56210,0
107510,1
127406,0
7521,1
53629,1
147630,0
101134,0
89155,0
23099,0
127497,0
144601,0
133375,1
79486,1
84653,1
90107,0
16885,0
88670,0
4739,0
85354,1
41072,0
62286,1
40748,0
3381,0
73085,0
11843,0
38117,0
72817,0
74996,1
60623,1
47275,0
75790,1
119753,1
101164,0
75631,0
79209,0
146512,0
130414,1
88375,0
11400,0
23023,0
91961,1
28991,1
51258,0
124480,1
109596,0
67232,0
110535,1
37176,1
108638,1
63300,0
60702,0
30075,0
31764,0
115031,1
123700,0
102650,0
37503,0
2204,0
63919,0
119688,0
115863,0
136914,0
64062,0
96473,0
28015,0
8946,1
113727,0
93502,0
3846,0
56935,0
405,0
61372,0
36598,0
27341,0
21589,0
125701,0
90889,1
86316,1
134336,0
89771,0
113847,0
11555,0
83904,1
16866,0
10427,1
9337,0
31009,0
59589,0
67230,0
23684,0
69603,0
121973,0
123420,1
83407,0
128965,0
18396,0
8847,0
47355,0
47364,1
107290,0
67841,0
24129,1
118855,0
138690,0
48511,0
97283,0
26979,0
115637,0
85887,1
61936,0
57063,1
101434,0
362,0
101327,0
101617,0
37332,0
131620,0
100855,1
42127,0
89107,0
82304,0
68171,1
131171,1
60568,0
116555,0
109016,0
33437,0
42840,1
135650,0
41391,1
134522,0
59005,0
35742,0
76128,0
136911,0
93276,1
60257,0
142481,0
52144,0
108041,1
93628,0
133545,0
33145,0
104138,1
26479,0
6662,1
129240,0
9706,1
122992,0
81602,0
94759,0
70145,0
22735,0
84157,0
66783,1
37388,0
66353,0
108020,0
106184,0
62994,1
132911,0
84722,0
32017,0
103445,0
137200,0
94208,0
116021,0
14522,0
118379,1
54776,0
117553,1
21848,1
15804,0
109049,0
128851,0
102294,0
74997,0
54570,1
115297,0
109720,0
107749,0
25979,1
12096,0
41593,1
117264,0
27671,0
7894,0
12012,1
53373,0
49852,1
64845,1
29142,0
55332,0
112126,0
19620,0
110011,1
132199,0
42242,0
42140,0
73989,0
74864,0
145357,0
14749,0
88904,0
134441,0
3746,0
21841,0
89021,0
137780,0
16734,0
148314,1
18152,1
76262,0
43624,0
121374,0
88801,0
10310,0
133759,0
51533,1
5229,0
43751,0
60522,1
251,0
70735,1
148431,1
59074,0
57061,0
33924,0
67213,0
102829,0
113700,1
27797,0
144057,0
147262,0
14551,0
32553,0
622,0
59427,0
18858,1
25213,0
103394,1
26847,1
79427,0
10403,1
42698,0
12715,0
98755,1
21116,0
128884,1
73448,0
3749,0
138913,0
16439,0
47625,1
28340,1
113716,1
115037,0
133131,0
137739,0
1494,0
148257,0
102308,1
103416,0
138595,1
69024,0
44624,0
129369,1
11696,0
131105,1
71120,0
127730,0
18038,0
27620,0
10608,1
59147,0
25505,1
65610,0
117277,0
64081,0
51821,0
10525,0
87934,1
108737,1
43794,0
20263,0
32685,0
141766,1
17592,0
109910,0
43717,0
100655,0
116355,0
47491,0
89681,0
72595,1
100307,0
97294,0
46068,0
138435,0
42792,0
89000,1
141668,0
108980,0
57616,0
5108,0
107022,0
103526,0
93984,0
25852,1
144723,0
51725,0
110035,1
136441,1
109982,0
64294,1
109564,0
119913,0
133207,0
59656,0
60712,0
863,0
46378,0
111500,1
51263,0
133889,1
80112,0
28665,1
95148,1
80140,1
46560,0
134423,1
38321,0
43468,1
24227,0
36945,0
123729,1
29408,0
123945,0
38158,1
37740,0
20481,0
86352,0
31181,0
56544,1
490,0
136515,0
78567,0
58080,0
20879,0
67210,0
2341,0
125830,1
2633,0
126351,0
43552,1
122174,0
83255,1
93280,1
56022,1
147819,0
69541,1
126215,0
53953,0
142919,1
83644,0
67245,0
59907,1
55948,0
15115,0
134320,0
110719,0
7115,1
138405,1
91111,0
27091,0
110546,0
19767,1
91520,1
26041,1
4048,0
50630,0
93829,0
37261,0
130703,1
105201,1
7274,0
122579,0
49881,0
143678,0
52981,1
134134,0
74403,0
20740,0
3523,0
65895,0
31175,0
142189,0
48878,0
76016,0
12158,0
147465,1
138979,1
45516,0
43973,0
63957,1
22337,0
80680,0
80705,0
1375,0
56134,0
75888,0
18947,0
59618,0
89517,0
31658,0
91723,0
13102,0
23846,1
47835,1
123860,0
74652,0
52619,0
65160,0
38733,1
37029,0
20058,0
53963,0
34000,0
66993,0
107989,0
141235,0
143285,1
107851,1
4807,0
72667,1
135346,0
92635,0
29059,1
40089,0
35323,0
45870,0
117773,0
92216,0
11387,1
104000,0
51068,0
45938,0
52480,0
9923,0
80872,1
44493,0
143711,0
144276,0
13673,0
11424,0
60086,1
108547,0
105083,1
23390,1
82094,0
134124,0
69909,0
14439,0
69192,0
52560,0
100835,0
68055,0
21359,1
96923,1
54207,0
27253,0
22655,0
125769,0
72748,0
85643,0
126055,1
54761,1
16662,0
146315,0
31961,0
95235,1
63460,0
3901,0
133546,0
136156,0
88325,0
124367,0
37526,1
112764,1
115226,0
124356,0
77795,0
109820,0
121873,1
51004,0
125918,0
55776,0
101457,1
106920,0
129863,0
45251,0
36310,0
63340,0
65497,0
130602,0
87557,1
49499,0
35325,0
16073,1
90994,0
103708,0
140189,0
43617,0
23746,0
107738,0
40381,0
69305,1
109716,1
95231,0
48654,0
82361,0
16651,0
148205,1
52513,1
21537,0
2504,0
117794,0
58698,0
78506,0
84465,1
140634,1
11755,0
147861,0
133677,0
141290,1
56492,1
50623,0
61037,0
73203,0
11238,0
15123,0
90124,0
60904,0
2371,0
83035,0
72351,0
29017,0
95472,0
104554,0
93923,0
108706,1
4627,0
34837,1
65656,0
4331,0
104848,0
97070,0
24934,0
132212,0
31778,0
10707,0
122045,0
118627,1
7246,0
111629,0
16907,0
5869,0
76366,0
81040,0
6426,0
94658,0
28883,0
147472,0
70925,0
132292,1
5190,0
38600,1
75374,0
58876,0
26855,0
42347,1
5711,0
13545,1
52258,0
7524,0
84979,0
126755,0
5897,1
133449,0
110563,0
62018,0
66966,0
66990,0
119569,0
18727,1
18423,0
137185,0
19674,0
145541,0
56420,0
116713,0
99548,0
54,0
41789,0
34828,0
70345,0
132726,0
136632,1
89909,1
130293,0
88741,0
21058,1
46760,0
102812,0
69300,0
48816,0
58391,0
94064,0
85631,0
60229,0
79959,0
123194,0
66663,0
24563,0
72894,1
120327,1
41749,1
71013,0
85241,0
102230,0
76070,0
74569,0
145208,0
121265,1
103941,0
145478,0
123955,1
86030,0
100507,1
119879,1
99581,0
55630,0
17700,1
135397,0
51680,0
14866,0
68218,0
87078,0
25375,1
39666,1
54926,0
53811,0
31682,1
18943,0
48103,0
103000,1
43927,0
148090,0
14594,0
26058,1
107256,1
33703,0
46058,1
22596,0
116780,0
107550,0
107478,0
62577,1
118609,0
91529,1
88677,1
22017,1
104329,0
26867,0
142411,0
148376,1
128204,0
112563,1
84903,1
108950,0
147558,1
57303,0
49585,0
107016,0
127664,0
106183,1
102608,0
46278,1
43736,0
64949,0
71030,0
97718,0
141031,1
146008,0
133480,0
3558,0
57894,0
48488,0
93183,0
133061,0
106671,1
92323,0
114329,0
131487,0
134154,1
137253,0
34520,0
62161,0
15073,0
91214,0
134672,1
20020,1
97145,0
114919,1
122787,1
127854,0
77850,0
2936,0
93849,0
70212,0
117927,1
64744,1
29487,0
45977,0
36574,1
116812,1
24936,0
140147,1
94053,0
31771,0
71551,0
102841,0
21432,0
98647,0
120454,0
107631,0
123019,0
65590,0
32159,0
99064,0
143195,0
131405,0
100719,1
92267,0
55340,0
138676,0
49745,1
97738,0
43596,0
80808,0
75532,1
73429,0
83246,1
27179,0
54433,0
135255,0
138443,1
39684,0
35794,1
3617,0
115623,0
133495,0
17940,0
81245,0
147684,0
137184,1
83056,0
29213,0
100643,0
18198,1
42655,0
59337,1
109649,1
9825,0
72740,0
95223,0
98972,0
57864,0
58923,0
38757,0
36583,0
16264,0
64572,1
60829,0
67148,0
59911,0
58596,1
56612,0
25888,0
72485,0
33161,1
40793,0
10721,0
35121,0
118112,0
41399,0
63778,0
24706,0
122983,0
94600,1
138096,0
7781,0
49843,0
40931,0
128993,1
77020,0
46842,0
8195,1
43268,0
67373,0
100844,0
15442,0
52913,0
86021,0
76714,0
79199,0
131869,0
70666,0
32964,0
86308,1
43637,0
131030,0
11901,1
61831,1
132806,0
11875,0
62730,0
44654,1
67772,0
89549,0
60664,0
132271,0
73322,0
49412,1
48563,1
60182,0
127864,0
110143,0
114572,0
75448,1
21578,0
47798,0
94620,1
96224,1
11230,0
82709,0
81480,0
88903,0
59762,0
40000,0
76724,1
60373,0
128287,0
87424,0
117218,0
51608,1
11831,0
97852,0
52983,1
77080,0
2439,0
81242,0
69584,1
37196,0
116301,0
9606,0
49856,0
58293,0
132082,1
1259,0
105144,0
102465,1
80845,0
21933,0
9642,1
119047,0
15910,0
131410,0
8344,0
18106,0
36740,1
2124,0
16311,1
45116,0
427,0
147673,0
34931,1
141425,1
142433,0
139314,0
120804,0
138901,0
65855,0
77841,1
41384,0
78269,0
112814,0
62855,0
47017,0
106894,0
111326,1
118440,0
39490,0
95898,0
88425,1
4014,0
119649,0
40988,0
91055,0
135958,1
140846,1
79363,0
29157,0
30780,0
20532,1
129428,1
147547,0
3068,1
71730,0
34149,1
53312,0
28741,0
3072,0
59532,0
125294,0
132125,0
53183,0
42790,0
47831,0
57564,1
5316,0
57128,0
102940,0
79560,0
144540,0
29468,0
61598,1
134036,0
41954,0
50907,0
89331,1
64823,1
132794,0
67992,0
137613,1
122038,0
53200,0
23032,0
21087,0
113676,0
93195,0
88977,0
132824,0
65686,0
979,0
80374,0
49949,1
93090,0
16341,1
69568,0
107951,0
127673,0
143945,0
63076,0
87300,0
16066,0
17402,0
113945,0
73124,0
100753,0
38692,1
31952,1
63126,0
113929,0
125986,0
34909,1
128492,0
90235,0
119182,0
104249,0
16625,1
94306,0
132484,1
112153,1
43900,0
9318,1
109445,0
85667,1
75500,1
113750,0
120587,1
63936,0
37326,0
134535,0
2869,1
15172,0
68782,0
39296,0
108045,0
80641,0
120738,1
15215,0
44189,1
49319,0
35364,1
140048,0
135492,1
114683,1
31812,1
73954,0
87466,0
30642,1
101573,1
101298,0
146207,0
53785,1
94730,0
75108,1
24052,0
47042,0
37411,0
123923,0
137932,1
63150,1
88214,1
87137,0
139054,1
19260,0
93234,0
7149,0
41116,0
137886,1
25915,0
52576,1
112325,0
45642,0
89685,1
71334,1
63588,0
86801,0
125341,1
74320,0
118323,0
7198,0
23123,1
126606,0
145232,0
114001,1
49928,0
136060,0
23660,0
63761,0
105677,0
145720,1
9589,1
61010,1
48978,0
77851,0
39919,0
138333,1
135834,0
146585,0
70017,0
46435,1
79044,0
76190,0
132997,0
136505,1
5416,0
92851,0
49479,0
87007,1
131404,0
30808,1
85855,0
27183,1
10109,0
124285,0
49459,0
20554,0
138117,1
124865,0
66087,1
140732,0
107911,1
69153,0
56325,0
50832,1
92469,0
143289,0
41318,0
102690,0
71786,0
30046,1
21255,0
89770,1
46128,0
118998,1
24203,0
99228,0
69328,1
60783,0
132553,0
126104,0
113168,1
47428,1
16947,0
127767,1
64088,1
21647,0
137031,1
136483,1
5621,1
40325,0
117102,0
59453,0
130287,0
70604,0
124397,0
123397,1
116195,0
127150,1
64140,0
6238,0
19562,1
68569,0
129331,0
80518,0
72085,0
141460,0
49457,0
98339,0
100119,0
47421,0
133856,0
114758,0
129707,0
30412,0
12369,0
46855,0
92169,0
6026,0
71457,1
147440,0
9740,0
42234,0
66999,1
11164,0
79453,1
103312,0
53100,0
87243,0
118409,0
80882,0
136715,1
134105,1
115847,1
64130,0
108242,0
87986,0
121531,0
15415,0
57045,0
46157,1
73648,0
74773,0
95208,1
113043,1
118776,0
25801,1
144118,0
34940,0
12500,0
92950,0
41337,0
94500,0
121707,0
79073,0
98147,0
146862,0
103278,0
94504,0
138869,0
117076,0
133607,1
109672,0
97407,0
35850,0
34071,1
136565,0
86267,0
9460,0
148045,1
42171,0
125989,0
42063,0
104110,0
40774,0
116906,1
70509,1
138233,1
143880,1
81662,0
50992,0
87618,0
123791,1
93023,0
125278,0
83744,0
107305,0
2193,1
29390,0
90792,0
65146,1
11402,0
21197,0
76869,1
56292,1
84830,0
132168,0
19411,0
45498,0
29181,0
103319,0
70503,0
111788,0
162,0
53847,0
137860,0
33810,0
41496,0
126701,0
55023,1
117028,1
105557,0
52817,1
85639,0
135289,0
41172,0
130791,1
88995,0
80018,0
142140,0
30304,0
114956,0
102489,1
87758,0
27878,1
49146,0
39456,0
12240,0
32101,0
15193,0
62125,0
31755,0
34956,1
114164,0
76386,0
28203,0
119337,0
40850,1
47501,0
106896,1
37101,0
60857,0
95701,0
103601,0
141098,1
107840,1
71235,0
82423,0
86517,0
138285,0
20177,0
5110,0
54051,0
116595,1
127566,1
62778,0
120677,1
14652,0
80911,0
85261,0
106163,0
141612,0
98051,0
49692,0
5852,1
126074,0
138042,1
103254,0
132605,1
46868,0
40004,0
32051,0
138783,0
62958,0
124862,0
26050,0
70266,0
144840,0
25495,1
90509,1
144749,0
43075,0
58708,0
32634,0
95245,1
46916,0
1922,0
107894,0
50800,1
16386,0
19819,0
60263,1
97304,1
99732,1
12087,0
124178,1
90513,1
118749,0
41247,0
134896,0
103684,0
2705,0
108049,0
24979,0
130483,0
54297,0
65230,0
52183,1
119534,0
2640,0
37128,0
61620,0
83816,0
43296,1
125666,0
76968,1
115333,0
10289,0
87553,0
17333,0
143595,0
67330,0
1250,0
62704,1
147003,0
111422,0
4625,0
109486,1
98461,0
138576,1
67193,0
46314,0
26290,0
52537,0
86707,1
118539,0
106389,0
126050,0
56723,0
28057,0
90381,0
98780,0
67779,0
5761,0
130280,1
32136,0
80129,0
127186,0
118966,1
32304,1
621,0
26453,0
8594,0
36531,0
36849,0
97552,0
83648,0
32890,0
113848,1
5066,0
59340,0
43019,1
51207,1
111165,0
10401,1
119430,0
80021,0
68025,0
52098,1
28867,0
11315,1
9083,1
75531,0
56302,1
89855,0
106771,0
7641,1
141529,1
128288,0
55318,1
72070,1
70508,0
135292,0
72044,0
13154,1
129109,0
74250,0
31486,0
49269,0
32827,1
48756,0
13305,0
119288,0
98393,0
144394,1
124221,0
85983,1
113469,0
144686,0
26446,0
12836,0
20294,0
94606,0
125840,1
64965,1
55206,0
131686,1
78509,0
64091,0
148447,0
36953,0
66923,0
52499,1
20518,0
34289,0
55099,0
111883,0
11997,1
83405,0
99609,1
101234,0
98274,1
90657,1
27568,0
143159,0
114450,1
87615,1
34346,0
28846,0
49053,1
61992,0
77990,1
2396,0
31150,0
94067,0
35292,0
108806,1
95292,0
84472,0
87464,0
62984,0
123463,0
16097,0
68119,0
128642,0
92065,0
19994,0
3220,0
129455,0
17679,0
119027,0
115602,0
31380,1
32,0
93439,0
3373,0
1486,0
81724,0
136648,0
127537,0
118037,0
15038,1
19672,1
66667,0
120489,0
95250,1
116704,0
126911,0
26783,0
99111,0
25100,0
92369,1
57416,0
70874,1
113112,0
67596,0
10878,0
71564,0
86818,0
86847,0
74744,0
99433,0
37771,0
13504,0
41558,0
145140,1
4939,0
79070,0
7363,0
127076,0
87379,0
45359,1
67494,1
146218,0
35580,0
97564,0
91894,0
75615,0
60868,1
90952,1
62320,0
56484,1
55551,0
125800,0
73623,0
53443,1
25525,0
59079,0
88240,0
98950,0
11056,1
43134,0
52493,0
13954,0
88835,0
15045,1
62497,0
82687,0
112883,0
23207,0
88856,0
66330,0
58883,0
56078,0
143930,0
2880,1
24165,0
15167,0
100008,1
111259,0
87711,0
62176,0
145915,1
136500,0
78246,1
36720,1
76629,1
38441,0
66150,0
79523,0
84122,0
104981,0
65266,0
111456,1
138091,0
110266,0
66041,0
52162,0
89600,0
11055,1
1715,1
76407,1
107254,1
23330,1
15793,0
79173,0
128279,0
140374,1
102369,0
103637,0
108179,0
70493,0
33423,0
59280,0
15196,0
114369,1
37240,0
140411,0
66943,0
100796,0
54777,0
122205,0
95952,0
98871,1
82016,0
108494,0
95548,0
57281,0
229,0
48287,0
82902,1
15251,0
73665,0
136805,0
49548,1
44345,0
3345,0
100451,1
38247,0
109080,0
114659,0
36581,0
34292,0
40849,1
31955,1
32659,0
16976,0
117252,0
98072,1
102360,0
38041,0
100611,0
64644,0
14472,0
112010,0
145543,0
26706,1
110049,0
64131,0
129175,0
118713,0
83776,0
128735,0
11537,0
1881,0
61800,0
128276,0
91665,0
144147,0
62799,0
114042,0
141595,0
17890,1
23763,0
47792,0
65490,1
9220,0
101680,0
109188,0
60836,0
81337,0
67281,0
61885,0
18988,0
15052,0
125527,0
5234,0
113637,0
93467,0
9266,1
79479,1
57244,0
115930,1
22216,0
71653,0
112961,1
87824,0
131517,0
63305,0
97951,0
746,1
117399,1
23203,0
29103,0
14758,1
104072,1
66218,1
133071,0
97844,0
133009,1
86673,0
60775,1
3566,0
25928,1
101990,1
52320,1
99069,0
43629,0
65334,0
138093,1
137587,0
8491,0
54829,0
100783,1
142801,0
146789,0
61001,0
116974,1
71195,0
92960,0
24018,1
120939,0
120188,0
36940,0
92838,0
13290,0
148274,1
14368,0
36834,0
68356,0
59477,0
118622,0
118445,1
49178,1
97515,1
19292,0
76313,0
31575,1
43462,0
104007,0
97185,0
138122,0
145393,0
106615,0
115091,0
50066,0
46818,0
118581,0
111321,1
98407,1
93703,0
1817,0
69761,0
77509,1
17160,0
78814,1
112596,0
140160,0
40799,0
45846,0
65593,0
99275,0
30488,0
133069,0
42938,1
121921,0
117619,0
30284,0
100321,0
69716,0
1789,0
111697,0
139756,1
73733,0
25603,0
23435,0
83494,0
41507,1
122114,0
81046,0
148055,0
9705,0
113687,0
143405,0
82830,0
85305,0
19577,0
98516,1
110117,0
121032,1
51124,0
45384,0
66001,1
31368,1
60902,0
98607,0
77204,1
10374,0
99784,1
61340,0
109409,0
93049,0
78507,0
130733,0
57878,0
116933,0
76042,1
98718,0
117892,0
32188,0
31137,0
84291,0
26066,0
60644,0
80480,0
90278,0
17790,0
144684,0
97680,0
121611,0
83736,1
60217,0
13578,0
61933,0
72868,1
18898,0
132768,1
20644,0
31581,0
129259,1
88557,0
112392,0
30720,0
818,1
66013,0
94533,0
38682,0
82332,0
83153,0
99533,1
133794,0
19175,0
69035,1
80799,0
90150,1
64296,0
3251,0
95802,1
4893,1
64988,0
102462,0
22304,1
79723,0
58683,0
293,1
103398,0
50612,0
122896,0
130743,0
102253,1
128453,0
108596,0
38758,0
44459,0
8319,1
59745,1
33869,0
106961,1
69051,0
60649,0
81549,0
138108,0
106228,0
105291,0
145828,0
100685,1
107966,1
80621,0
130861,1
115200,0
32510,1
87461,0
113536,1
52650,0
65868,0
121488,0
14,0
140426,0
15591,0
28888,0
89463,0
146916,0
80061,0
65016,0
120147,0
76483,0
6389,0
124259,0
31715,1
35058,0
62246,0
45145,1
34997,0
73764,0
31527,1
109265,1
54243,0
51875,0
53905,0
71956,0
118013,0
73260,0
62935,0
78392,1
22438,0
91031,0
130569,0
62701,0
123082,0
26257,1
119112,0
94349,1
84925,0
127626,1
69819,1
79670,1
18714,0
145398,0
10891,0
64158,0
87310,0
130840,0
1187,1
138655,0
115496,1
100990,1
87436,0
120971,0
5773,0
38073,1
23799,0
86229,0
121359,0
100464,0
42954,0
5865,0
12713,1
29577,0
124312,0
65033,0
147795,0
6347,0
37300,1
139820,0
96958,1
132127,0
78127,0
128603,1
56718,1
10824,1
129290,1
29204,1
146786,0
47304,0
137183,0
47591,0
69895,0
131898,0
14900,0
10531,0
56249,0
87707,0
101050,0
63642,1
1978,0
89349,0
8805,1
23402,0
24651,0
68193,0
135005,1
67509,0
142320,0
59229,1
61757,0
91459,0
112891,1
87710,0
134414,1
113513,0
48471,0
5887,0
29608,0
82379,0
5429,0
41359,1
120363,1
57588,0
21322,0
57578,0
82864,0
100398,1
51740,0
10703,0
146044,1
48717,0
72842,0
123147,0
64940,0
42914,0
89456,0
93528,1
116153,0
94992,0
73493,1
103956,0
67180,0
110018,1
107213,0
123822,1
73553,0
17198,0
88267,1
117875,0
66784,0
102505,0
90068,0
56428,1
9619,0
67605,0
105693,1
104413,0
31011,0
105756,0
5732,0
11861,0
21613,0
110306,0
128544,0
87149,0
91363,0
96521,0
32429,0
122923,0
51109,0
84866,1
123181,0
108853,0
76080,0
77538,0
126736,0
133350,0
16041,0
17291,0
23587,0
83491,1
129920,0
140737,1
84768,1
8721,0
4524,0
5162,0
70293,1
125155,0
41080,1
2162,1
101410,0
38289,1
45225,1
123815,0
56046,1
122626,0
146202,0
21885,0
105124,0
64125,0
127197,0
27468,1
96892,0
53857,1
65575,0
57549,0
31200,0
4533,0
135553,0
51707,0
127439,0
11005,0
24937,0
50750,1
60214,0
97735,0
80147,0
39764,0
47051,1
19603,1
131314,0
72887,0
66780,0
79752,0
57464,0
56219,0
55191,0
70403,0
39664,0
107964,0
65371,0
134051,0
123819,0
56806,0
27425,1
7881,1
113610,0
64701,0
31442,1
55395,1
61869,0
37365,0
148009,0
20255,0
145087,0
108297,0
16797,0
88220,0
104301,1
45606,0
8432,0
94737,0
41551,0
99895,0
25034,1
139383,1
49239,0
62270,0
67253,0
134141,1
29005,0
140360,0
16789,0
121237,0
21440,1
24190,0
133301,0
111034,1
100056,0
3455,0
140352,0
56235,0
56283,0
31919,0
14203,0
61247,0
13105,1
59738,0
84593,0
55236,1
116645,0
70811,1
94630,0
128625,0
122035,1
47829,0
88839,0
114066,1
144733,0
104877,0
147553,0
56189,0
122814,1
134015,0
141973,1
128161,0
67931,1
101785,0
107739,0
120692,0
38906,0
98824,0
62539,1
36172,1
105954,1
98943,0
27749,0
61370,1
125604,0
3924,0
101582,0
64297,0
21467,1
18468,0
30364,0
25867,0
147797,1
64231,0
111048,0
88680,1
55374,1
97209,0
32729,1
133208,1
42971,0
88378,0
76646,0
126209,0
141363,0
61499,1
131884,0
49454,0
133342,0
147486,0
44908,1
122850,0
29128,1
73188,0
104211,0
12399,1
114933,0
128578,0
74720,0
12433,0
53736,1
59867,0
72992,0
56891,1
139326,0
79860,0
45903,0
70943,0
121369,0
116521,0
60347,0
57753,0
45016,1
44370,0
36939,0
130956,0
116684,1
49545,1
73031,0
111461,1
23287,0
109905,1
26610,0
58638,0
56336,0
54048,1
9530,0
131435,0
87883,0
